AWS Account ID,AWS Account Name,Region,ID,State,EC2 Name,Internal IP Address,External IP Address,Private IP DNS Name,OS Version,NetworkPosition,TerragruntPath,Product,EnvironmentName,ManagedBy,Description,Name,TerraformComponent,AccountClass,Service,EnvironmentClass,Owner,DataClassification,ProxyEnabled,DailyBackupEnabled,Sequence,auto-start-stop,EnableCloudWatchAlarms,is_personal,k8s.io/cluster-autoscaler/shared-dev-lon-eks-fargate-apps,aws:ec2launchtemplate:version,aws:ec2:fleet-id,eks:nodegroup-name,aws:ec2launchtemplate:id,k8s.io/cluster-autoscaler/enabled,aws:eks:cluster-name,aws:autoscaling:groupName,kubernetes.io/cluster/shared-dev-lon-eks-fargate-apps,eks:cluster-name,AmazonECSManaged,kubernetes.io/cluster/shared-prod-lon-eks-fargate-apps,k8s.io/cluster-autoscaler/shared-prod-lon-eks-fargate-apps,Type,k8s.io/cluster-autoscaler/core-prod-lon-eks-fargate-app,kubernetes.io/cluster/core-prod-lon-eks-fargate-app,Stack,AWSBatchServiceTag,Application,k8s.io/cluster-autoscaler/core-dev-lon-eks-fargate-apps,kubernetes.io/cluster/core-dev-lon-eks-fargate-apps,kubernetes.io/cluster/core-stg-lon-eks-fargate-apps,k8s.io/cluster-autoscaler/core-stg-lon-eks-fargate-apps
542895570452,pt-prod,ap-northeast-1,i-0578e7f34c6458d76,stopped,aws-pt-prod-tok-four-otc-nat-recorder-bridge-1,10.132.52.218,N/A,ip-10-132-52-218.ap-northeast-1.compute.internal,9.3,private,pt-prod/region/ap-northeast-1/4otc-nat-recorder-bridge,4OTC,pt-prod,Terraform,four-otc-nat-recorder-bridge server 1 in environment pt-prod,aws-pt-prod-tok-four-otc-nat-recorder-bridge-1,4otc-nat-recorder-bridge,pt,four-otc-nat-recorder-bridge,prod,OTC MM,confidential,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-0723c15515ef0f622,running,aws-pt-prod-tokyo-otc-ingress-haproxy-asg,10.132.53.65,N/A,ip-10-132-53-65.ap-northeast-1.compute.internal,2023,,pt-prod/region/ap-northeast-1/otc-ingress,otc-ingress,pt-prod,Terraform,,aws-pt-prod-tokyo-otc-ingress-haproxy-asg,otc-ingress,pt,ecs,prod,OTC MM,confidential,,,,,,,,1,,,lt-007f56ece97760ce1,,,aws-pt-prod-tokyo-otc-ingress-haproxy-asg-20241022143003513000000003,,,true,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-0437de5f41a85b534,stopped,aws-pt-prod-tok-trading-2,10.132.52.112,N/A,ip-10-132-52-112.ap-northeast-1.compute.internal,N/A,private,pt-prod/region/ap-northeast-1/trade-servers,trading,pt-prod,Terraform,trading server 2 in environment pt-prod,aws-pt-prod-tok-trading-2,trade-servers,pt,trading,prod,OTC MM,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-0846ba7f33137fb26,running,aws-pt-prod-tok-exchangemm-1,10.132.48.98,18.179.148.137,ip-10-132-48-98.ap-northeast-1.compute.internal,9.4,public,pt-prod/region/ap-northeast-1/tokenmm,exchangemm,pt-prod,Terraform,aws-pt-prod-tok-exchangemm-1,aws-pt-prod-tok-exchangemm-1,tokenmm,pt,exchangemm,prod,Exchange MM,confidential,false,false,,,True,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-0a8ce4ab9fba9e264,running,aws-pt-prod-tok-net-mon-1,10.132.114.24,N/A,ip-10-132-114-24.ap-northeast-1.compute.internal,9.4,private,pt-prod/region/ap-northeast-1/networking/mon-agents,platform,pt-prod,Terraform,net-mon server 1 in environment pt-prod,aws-pt-prod-tok-net-mon-1,networking/mon-agents,pt,net-mon,prod,SecOps,confidential,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-02299361d1830782f,running,aws-pt-prod-tok-exchangemm-2,10.132.48.36,52.68.133.234,ip-10-132-48-36.ap-northeast-1.compute.internal,9.4,public,pt-prod/region/ap-northeast-1/tokenmm,exchangemm,pt-prod,Terraform,aws-pt-prod-tok-exchangemm-2,aws-pt-prod-tok-exchangemm-2,tokenmm,pt,exchangemm,prod,Exchange MM,confidential,false,false,,,True,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-00f84473be50fcbba,running,aws-pt-prod-tok-data-recorder-1,10.132.52.131,N/A,ip-10-132-52-131.ap-northeast-1.compute.internal,9.4,private,pt-prod/region/ap-northeast-1/data-recorder,trading,pt-prod,Terraform,data-recorder server 1 in environment pt-prod,aws-pt-prod-tok-data-recorder-1,analytics,pt,data-recorder,prod,OTC MM,confidential,,false,,,False,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-0ef255099724f56cc,running,aws-pt-prod-tok-four-otc-md-router-2,10.132.114.78,N/A,ip-10-132-114-78.ap-northeast-1.compute.internal,9.4,private,pt-prod/region/ap-northeast-1/4otc-market-data-routers,4OTC,pt-prod,Terraform,four-otc-md-router server 2 in environment pt-prod,aws-pt-prod-tok-four-otc-md-router-2,4otc-market-data-routers,pt,four-otc-md-router,prod,OTC MM,confidential,,true,,,false,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-0563b37fe0fb11c8f,running,aws-pt-prod-tok-four-otc-md-router-1,10.132.114.13,N/A,ip-10-132-114-13.ap-northeast-1.compute.internal,9.4,private,pt-prod/region/ap-northeast-1/4otc-market-data-routers,4OTC,pt-prod,Terraform,four-otc-md-router server 1 in environment pt-prod,aws-pt-prod-tok-four-otc-md-router-1,4otc-market-data-routers,pt,four-otc-md-router,prod,Engineering,confidential,,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-09c80baddf931c33f,running,aws-pt-prod-tok-gateway-runner-1,10.132.52.144,N/A,ip-10-132-52-144.ap-northeast-1.compute.internal,9.4,private,pt-prod/region/ap-northeast-1/gateway-runner,trading,pt-prod,Terraform,aws-pt-prod-tok-gateway-runner-1,aws-pt-prod-tok-gateway-runner-1,gateway-runner,pt,gateway-runner,prod,OTC MM,confidential,,false,,,False,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-01c29ad148b06ccdd,running,aws-pt-prod-tok-exchangemm-8,10.132.48.95,3.115.55.69,ip-10-132-48-95.ap-northeast-1.compute.internal,9.4,public,pt-prod/region/ap-northeast-1/tokenmm,exchangemm,pt-prod,Terraform,aws-pt-prod-tok-exchangemm-8,aws-pt-prod-tok-exchangemm-8,tokenmm,pt,exchangemm,prod,Exchange MM,confidential,false,false,,,True,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-03ca3f8119c892ebe,running,aws-pt-prod-tok-exchangemm-3,10.132.48.48,54.168.129.150,ip-10-132-48-48.ap-northeast-1.compute.internal,9.4,public,pt-prod/region/ap-northeast-1/tokenmm,exchangemm,pt-prod,Terraform,aws-pt-prod-tok-exchangemm-3,aws-pt-prod-tok-exchangemm-3,tokenmm,pt,exchangemm,prod,Exchange MM,confidential,false,false,,,True,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-0afdeadc37f5dcc7d,running,aws-pt-prod-tokyo-otc-ingress-haproxy-asg,10.132.52.91,N/A,ip-10-132-52-91.ap-northeast-1.compute.internal,2023,,pt-prod/region/ap-northeast-1/otc-ingress,otc-ingress,pt-prod,Terraform,,aws-pt-prod-tokyo-otc-ingress-haproxy-asg,otc-ingress,pt,ecs,prod,OTC MM,confidential,,,,,,,,1,,,lt-007f56ece97760ce1,,,aws-pt-prod-tokyo-otc-ingress-haproxy-asg-20241022143003513000000003,,,true,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-041b0ed2d44b68acf,running,aws-pt-prod-tok-exchangemm-5,10.132.48.31,52.193.109.64,ip-10-132-48-31.ap-northeast-1.compute.internal,9.4,public,pt-prod/region/ap-northeast-1/tokenmm,exchangemm,pt-prod,Terraform,aws-pt-prod-tok-exchangemm-5,aws-pt-prod-tok-exchangemm-5,tokenmm,pt,exchangemm,prod,Exchange MM,confidential,false,false,,,True,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-0ccfdfd3f30c5f0c1,running,aws-pt-prod-tok-exchangemm-9,10.132.48.123,54.238.250.46,ip-10-132-48-123.ap-northeast-1.compute.internal,9.4,public,pt-prod/region/ap-northeast-1/tokenmm,exchangemm,pt-prod,Terraform,aws-pt-prod-tok-exchangemm-9,aws-pt-prod-tok-exchangemm-9,tokenmm,pt,exchangemm,prod,Exchange MM,confidential,false,false,,,True,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-0d381593b0020bf90,running,aws-pt-prod-tok-exchangemm-7,10.132.48.25,13.112.21.215,ip-10-132-48-25.ap-northeast-1.compute.internal,9.4,public,pt-prod/region/ap-northeast-1/tokenmm,exchangemm,pt-prod,Terraform,aws-pt-prod-tok-exchangemm-7,aws-pt-prod-tok-exchangemm-7,tokenmm,pt,exchangemm,prod,Exchange MM,confidential,false,false,,,True,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-083e10ca8bffc14e9,running,aws-pt-prod-tok-exchangemm-4,10.132.48.67,52.194.12.103,ip-10-132-48-67.ap-northeast-1.compute.internal,9.4,public,pt-prod/region/ap-northeast-1/tokenmm,exchangemm,pt-prod,Terraform,aws-pt-prod-tok-exchangemm-4,aws-pt-prod-tok-exchangemm-4,tokenmm,pt,exchangemm,prod,Exchange MM,confidential,false,false,,,True,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-northeast-1,i-0c56e04f255e9edec,running,aws-pt-prod-tok-exchangemm-6,10.132.48.5,52.192.111.157,ip-10-132-48-5.ap-northeast-1.compute.internal,9.4,public,pt-prod/region/ap-northeast-1/tokenmm,exchangemm,pt-prod,Terraform,aws-pt-prod-tok-exchangemm-6,aws-pt-prod-tok-exchangemm-6,tokenmm,pt,exchangemm,prod,Exchange MM,confidential,false,false,,,True,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-southeast-1,i-03de9affb49913ffb,running,aws-pt-prod-sgp-quant-server-1,10.132.97.87,13.214.245.180,ip-10-132-97-87.ap-southeast-1.compute.internal,9.4,public,pt-prod/region/ap-southeast-1/quant-server,quant,pt-prod,Terraform,quant-server server 1 in environment pt-prod,aws-pt-prod-sgp-quant-server-1,quant-server,pt,exchangemm,prod,Exchange MM,confidential,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-southeast-1,i-073b61cf7e3e88744,running,aws-pt-prod-sgp-nats-server-2,10.132.102.68,N/A,ip-10-132-102-68.ap-southeast-1.compute.internal,9.4,private,pt-prod/region/ap-southeast-1/nats-cluster,trading,pt-prod,Terraform,nats-server server 2 in environment pt-prod,aws-pt-prod-sgp-nats-server-2,nats-cluster,pt,nats-server,prod,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
542895570452,pt-prod,ap-southeast-1,i-0cc0e8a19cc7344ad,running,aws-pt-prod-sgp-nats-server-5,10.132.102.233,N/A,ip-10-132-102-233.ap-southeast-1.compute.internal,9.4,private,pt-prod/region/ap-southeast-1/nats-cluster,trading,pt-prod,Terraform,nats-server server 5 in environment pt-prod,aws-pt-prod-sgp-nats-server-5,nats-cluster,pt,nats-server,prod,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
542895570452,pt-prod,ap-southeast-1,i-0647e36189b6b2f4c,running,aws-pt-prod-sgp-nats-server-3,10.132.101.235,N/A,ip-10-132-101-235.ap-southeast-1.compute.internal,9.4,private,pt-prod/region/ap-southeast-1/nats-cluster,trading,pt-prod,Terraform,nats-server server 3 in environment pt-prod,aws-pt-prod-sgp-nats-server-3,nats-cluster,pt,nats-server,prod,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
542895570452,pt-prod,ap-southeast-1,i-0b1fce102b75ef837,running,aws-pt-prod-sgp-nats-server-4,10.132.100.150,N/A,ip-10-132-100-150.ap-southeast-1.compute.internal,9.4,private,pt-prod/region/ap-southeast-1/nats-cluster,trading,pt-prod,Terraform,nats-server server 4 in environment pt-prod,aws-pt-prod-sgp-nats-server-4,nats-cluster,pt,nats-server,prod,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
542895570452,pt-prod,ap-southeast-1,i-03ab4df4bee6d17fc,running,aws-pt-prod-sgp-nats-server-1,10.132.100.25,N/A,ip-10-132-100-25.ap-southeast-1.compute.internal,9.4,private,pt-prod/region/ap-southeast-1/nats-cluster,trading,pt-prod,Terraform,nats-server server 1 in environment pt-prod,aws-pt-prod-sgp-nats-server-1,nats-cluster,pt,nats-server,prod,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
542895570452,pt-prod,ap-southeast-1,i-08bcb41812a291d58,running,aws-pt-prod-sgp-four-otc-md-router-2,10.132.147.54,N/A,ip-10-132-147-54.ap-southeast-1.compute.internal,9.4,private,pt-prod/region/ap-southeast-1/4otc-market-data-routers,4OTC,pt-prod,Terraform,four-otc-md-router server 2 in environment pt-prod,aws-pt-prod-sgp-four-otc-md-router-2,4otc-market-data-routers,pt,four-otc-md-router,prod,Engineering,confidential,,true,,,false,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-southeast-1,i-0a127231177f6f127,running,aws-pt-prod-sgp-four-otc-md-router-1,10.132.147.83,N/A,ip-10-132-147-83.ap-southeast-1.compute.internal,9.4,private,pt-prod/region/ap-southeast-1/4otc-market-data-routers,4OTC,pt-prod,Terraform,four-otc-md-router server 1 in environment pt-prod,aws-pt-prod-sgp-four-otc-md-router-1,4otc-market-data-routers,pt,four-otc-md-router,prod,OTC MM,confidential,,true,,,false,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,ap-southeast-1,i-0b21f7f929fefa3e1,running,aws-pt-prod-sgp-net-mon-1,10.132.146.105,N/A,ip-10-132-146-105.ap-southeast-1.compute.internal,9.4,private,pt-prod/region/ap-southeast-1/networking/mon-agents,platform,pt-prod,Terraform,net-mon server 1 in environment pt-prod,aws-pt-prod-sgp-net-mon-1,networking/mon-agents,pt,net-mon,prod,SecOps,internal,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,us-east-1,i-01490553cb70a224b,running,aws-pt-prod-vir-nats-server-3,10.132.37.123,N/A,ip-10-132-37-123.ec2.internal,9.4,private,pt-prod/region/us-east-1/nats-cluster,trading,pt-prod,Terraform,nats-server server 3 in environment pt-prod,aws-pt-prod-vir-nats-server-3,nats-cluster,pt,nats-server,prod,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
542895570452,pt-prod,us-east-1,i-0aa4ffb37a4462073,running,aws-pt-prod-vir-nats-server-2,10.132.36.198,N/A,ip-10-132-36-198.ec2.internal,9.4,private,pt-prod/region/us-east-1/nats-cluster,trading,pt-prod,Terraform,nats-server server 2 in environment pt-prod,aws-pt-prod-vir-nats-server-2,nats-cluster,pt,nats-server,prod,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
542895570452,pt-prod,us-east-1,i-0cb6648332582acdf,running,aws-pt-prod-vir-nats-server-5,10.132.36.146,N/A,ip-10-132-36-146.ec2.internal,9.4,private,pt-prod/region/us-east-1/nats-cluster,trading,pt-prod,Terraform,nats-server server 5 in environment pt-prod,aws-pt-prod-vir-nats-server-5,nats-cluster,pt,nats-server,prod,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
542895570452,pt-prod,us-east-1,i-03febd188f7d264fc,running,aws-pt-prod-vir-nats-server-1,10.132.36.96,N/A,ip-10-132-36-96.ec2.internal,9.4,private,pt-prod/region/us-east-1/nats-cluster,trading,pt-prod,Terraform,nats-server server 1 in environment pt-prod,aws-pt-prod-vir-nats-server-1,nats-cluster,pt,nats-server,prod,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
542895570452,pt-prod,us-east-1,i-0f4d230fcfcbbd538,running,aws-pt-prod-vir-nats-server-4,10.132.36.23,N/A,ip-10-132-36-23.ec2.internal,9.4,private,pt-prod/region/us-east-1/nats-cluster,trading,pt-prod,Terraform,nats-server server 4 in environment pt-prod,aws-pt-prod-vir-nats-server-4,nats-cluster,pt,nats-server,prod,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
542895570452,pt-prod,us-east-1,i-0ef8c7997c160d81b,running,aws-pt-prod-vir-four-otc-md-router-1,10.132.131.62,N/A,ip-10-132-131-62.ec2.internal,9.4,private,pt-prod/region/us-east-1/4otc-market-data-routers,4OTC,pt-prod,Terraform,four-otc-md-router server 1 in environment pt-prod,aws-pt-prod-vir-four-otc-md-router-1,4otc-market-data-routers,pt,four-otc-md-router,prod,Engineering,confidential,,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,us-east-1,i-058a3055849dd9ec5,running,aws-pt-prod-north-virginia-otc-gateway-asg,10.132.37.60,N/A,ip-10-132-37-60.ec2.internal,2023,,pt-prod/region/us-east-1/otc-ingress-clients,otc-ingress,pt-prod,Terraform,,aws-pt-prod-north-virginia-otc-gateway-asg,otc-ingress-clients,pt,ecs,prod,OTC MM,confidential,,,,,,,,1,,,lt-0be89ffe84e69b85b,,,aws-pt-prod-north-virginia-otc-gateway-asg-20240923153153576900000008,,,true,,,,,,,,,,,,
542895570452,pt-prod,us-east-1,i-00f7061af072e32b9,running,aws-pt-prod-north-virginia-otc-ingress-haproxy-asg,10.132.37.42,N/A,ip-10-132-37-42.ec2.internal,2023,,pt-prod/region/us-east-1/otc-ingress,otc-ingress,pt-prod,Terraform,,aws-pt-prod-north-virginia-otc-ingress-haproxy-asg,otc-ingress,pt,ecs,prod,OTC MM,confidential,,,,,,,,1,,,lt-0b69c483ff53ec129,,,aws-pt-prod-north-virginia-otc-ingress-haproxy-asg-20240823122954723800000001,,,true,,,,,,,,,,,,
542895570452,pt-prod,us-east-1,i-02497e1403b2878bf,running,aws-pt-prod-vir-data-recorder-1,10.132.36.41,N/A,ip-10-132-36-41.ec2.internal,9.4,private,pt-prod/region/us-east-1/data-recorder,trading,pt-prod,Terraform,data-recorder server 1 in environment pt-prod,aws-pt-prod-vir-data-recorder-1,analytics,pt,data-recorder,prod,OTC MM,confidential,,false,,,True,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,us-east-1,i-07b36c573875bd124,running,aws-pt-prod-vir-four-otc-md-router-2,10.132.131.106,N/A,ip-10-132-131-106.ec2.internal,9.4,private,pt-prod/region/us-east-1/4otc-market-data-routers,4OTC,pt-prod,Terraform,four-otc-md-router server 2 in environment pt-prod,aws-pt-prod-vir-four-otc-md-router-2,4otc-market-data-routers,pt,four-otc-md-router,prod,OTC MM,confidential,,true,,,false,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,us-east-1,i-06ba8926df81167c8,running,aws-pt-prod-vir-net-mon-1,10.132.131.95,N/A,ip-10-132-131-95.ec2.internal,9.4,private,pt-prod/region/us-east-1/networking/mon-agents,platform,pt-prod,Terraform,net-mon server 1 in environment pt-prod,aws-pt-prod-vir-net-mon-1,networking/mon-agents,pt,net-mon,prod,SecOps,confidential,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,us-east-1,i-01f4627dc6ca08782,running,aws-pt-prod-vir-gateway-runner-1,10.132.37.79,N/A,ip-10-132-37-79.ec2.internal,9.4,private,pt-prod/region/us-east-1/gateway-runner,trading,pt-prod,Terraform,aws-pt-prod-vir-gateway-runner-1,aws-pt-prod-vir-gateway-runner-1,gateway-runner,pt,gateway-runner,prod,OTC MM,confidential,,false,,,False,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,me-central-1,i-0926c1b99cacb9ac9,stopped,aws-pt-prod-uae-zpa-connector-1,10.132.84.76,N/A,ip-10-132-84-76.me-central-1.compute.internal,N/A,private,pt-prod/region/me-central-1/zpa-connector,platform,pt-prod,Terraform,ZPA Connector Server 1 in pt-prod environment,aws-pt-prod-uae-zpa-connector-1,zpa-connector,pt,zpa-connector,prod,SecOps,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,me-central-1,i-0390bc2489a454b6e,stopped,aws-pt-prod-uae-zpa-connector-2,10.132.85.248,N/A,ip-10-132-85-248.me-central-1.compute.internal,N/A,private,pt-prod/region/me-central-1/zpa-connector,platform,pt-prod,Terraform,ZPA Connector Server 2 in pt-prod environment,aws-pt-prod-uae-zpa-connector-2,zpa-connector,pt,zpa-connector,prod,SecOps,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,me-central-1,i-0a015f973dd4071c0,running,aws-pt-prod-uae-zpa-connector-3,10.132.82.33,N/A,ip-10-132-82-33.me-central-1.compute.internal,N/A,bypass,pt-prod/region/me-central-1/zpa-connector,platform,pt-prod,Terraform,ZPA Connector Server 3 in pt-prod environment,aws-pt-prod-uae-zpa-connector-3,zpa-connector,pt,zpa-connector,prod,SecOps,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542895570452,pt-prod,me-central-1,i-07727667c8de0e948,running,aws-pt-prod-uae-zpa-connector-4,10.132.82.143,N/A,ip-10-132-82-143.me-central-1.compute.internal,N/A,bypass,pt-prod/region/me-central-1/zpa-connector,platform,pt-prod,Terraform,ZPA Connector Server 4 in pt-prod environment,aws-pt-prod-uae-zpa-connector-4,zpa-connector,pt,zpa-connector,prod,SecOps,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-0c2c91d340647c8da,running,aws-core-dev-lon-nats-server-3,10.6.13.214,N/A,ip-10-6-13-214.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/nats-cluster,trading,core-dev,Terraform,nats-server server 3 in environment core-dev,aws-core-dev-lon-nats-server-3,nats-cluster,core,nats-server,dev,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
592077091219,core-dev,eu-west-2,i-0ad2aaf8cbb56f8aa,running,aws-core-dev-lon-nats-server-2,10.6.11.148,N/A,ip-10-6-11-148.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/nats-cluster,trading,core-dev,Terraform,nats-server server 2 in environment core-dev,aws-core-dev-lon-nats-server-2,nats-cluster,core,nats-server,dev,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
592077091219,core-dev,eu-west-2,i-0994f9130c803ea91,running,aws-core-dev-lon-devsrv-andreasemenzin,10.6.9.150,N/A,ip-10-6-9-150.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-andreasemenzin,exchangemm,core-dev,Terraform,Development Server for andreasemenzin in core-dev environment,aws-core-dev-lon-devsrv-andreasemenzin,dev-server-andreasemenzin,core,development-server-exchangemm,dev,Exchange MM,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-0ddc84850cb1a34a0,running,aws-core-dev-lon-nats-server-1,10.6.8.201,N/A,ip-10-6-8-201.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/nats-cluster,trading,core-dev,Terraform,nats-server server 1 in environment core-dev,aws-core-dev-lon-nats-server-1,nats-cluster,core,nats-server,dev,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
592077091219,core-dev,eu-west-2,i-07a3df3e624a4cdad,running,aws-core-dev-lon-devsrv-sebastienguglietta,10.6.9.37,N/A,ip-10-6-9-37.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-sebastienguglietta,quant,core-dev,Terraform,Development Server for sebastienguglietta in core-dev environment,aws-core-dev-lon-devsrv-sebastienguglietta,dev-server-sebastienguglietta,core,quant-server,dev,Asset Management,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-0f7c3bee6958a9443,running,aws-core-dev-lon-devsrv-yvonnechen,10.6.8.50,N/A,ip-10-6-8-50.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-yvonnechen,ops,core-dev,Terraform,Development Server for yvonnechen in core-dev environment,aws-core-dev-lon-devsrv-yvonnechen,dev-server-yvonnechen,core,ops-server,dev,Operations,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-048cc2133469668d6,running,aws-core-dev-lon-grafana-data-1,10.6.9.50,N/A,ip-10-6-9-50.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/grafana-data,data,core-dev,Terraform,grafana-data 1 server in core-dev environment,aws-core-dev-lon-grafana-data-1,grafana-data,core,grafana-data,dev,Data,confidential,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-00a48381f3311de1c,running,aws-core-dev-lon-devsrv-elizabethbroadbridge,10.6.9.0,N/A,ip-10-6-9-0.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-elizabethbroadbridge,data,core-dev,Terraform,Development Server for elizabethbroadbridge in core-dev environment,aws-core-dev-lon-devsrv-elizabethbroadbridge,dev-server-elizabethbroadbridge,core,development-server,dev,Data,confidential,true,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-08448adf7f100d2d8,running,aws-core-dev-lon-devsrv-shoshiroto,10.6.9.193,N/A,ip-10-6-9-193.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-shoshiroto,data,core-dev,Terraform,Development Server for shoshiroto in core-dev environment,aws-core-dev-lon-devsrv-shoshiroto,dev-server-shoshiroto,core,development-server,dev,Risk,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-01fef261102ef98cc,running,aws-core-dev-lon-devsrv-kanjisato,10.6.8.244,N/A,ip-10-6-8-244.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-kanjisato,otc,core-dev,Terraform,Development Server for kanjisato in core-dev environment,aws-core-dev-lon-devsrv-kanjisato,dev-server-kanjisato,core,development-server,dev,Asset Management,confidential,true,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-05e1c61e52a063052,running,aws-core-dev-lon-devsrv-anuragreddy,10.6.8.22,N/A,ip-10-6-8-22.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-anuragreddy,quant,core-dev,Terraform,Development Server for anuragreddy in core-dev environment,aws-core-dev-lon-devsrv-anuragreddy,dev-server-anuragreddy,core,quant-server,dev,Asset Management,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-0bec69f4bb0154287,running,aws-core-dev-lon-dcp-1,10.6.8.98,N/A,ip-10-6-8-98.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dcp-server,trading,core-dev,Terraform,dcp server 1 in environment core-dev,aws-core-dev-lon-dcp-1,dcp-server,core,dcp,dev,OTC MM,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
